CustomerID,Age,Income,EmploymentStatus,LoanProduct,LoanAmount,RepaymentHistory,Frequency,Recency,Monetary,LoanTaken,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,AgeGroup,IncomeBracket
3628,23,107508,0,2,172248,1,12,9,299045,0,2,3,3,8,Medium,1,3
3629,34,103767,1,2,88081,0,17,4,98411,0,3,4,1,8,Medium,2,3
3630,36,59619,1,4,166361,1,3,11,144571,0,1,1,2,4,Low,3,2
3631,43,32126,0,1,448627,1,12,3,398449,1,4,3,4,11,High,3,1
3632,61,109131,0,4,467842,1,12,6,153490,0,3,3,2,8,Medium,5,3
3633,61,84926,0,0,114337,0,6,4,326710,0,3,2,3,8,Medium,5,2
3634,49,60633,0,2,20362,0,10,11,261772,0,1,2,3,6,Low,4,2
3635,23,97654,0,3,485826,0,6,2,476682,0,4,2,4,10,High,1,3
3636,53,23317,0,2,494587,1,14,5,282390,0,3,3,3,9,Medium,4,1
3637,55,64980,2,1,280927,0,2,4,437001,1,3,1,4,8,Medium,4,2
3638,28,64115,1,4,180234,1,11,5,108425,1,3,3,1,7,Medium,2,2
3639,50,81646,0,2,433965,1,15,9,380544,1,2,3,4,9,Medium,4,2
3640,41,63158,0,3,242441,1,8,4,301647,1,3,2,3,8,Medium,3,2
3641,40,75963,0,3,401770,1,13,6,402493,1,3,3,4,10,High,3,2
3642,32,67631,1,4,456784,1,19,4,333621,1,3,4,3,10,High,2,2
3643,44,69316,0,4,285917,1,10,1,136421,1,4,2,2,8,Medium,3,2
3644,28,125364,0,2,471910,1,9,2,359942,1,4,2,3,9,Medium,2,4
3645,34,79342,1,1,464766,1,18,6,203013,1,3,4,2,9,Medium,2,2
3646,31,35504,0,0,182367,0,7,8,340144,1,2,2,3,7,Medium,2,1
3647,44,88593,0,3,166403,0,3,9,149580,0,2,1,2,5,Low,3,3
3648,35,46660,0,4,312784,1,12,4,102565,0,3,3,1,7,Medium,2,1
3649,45,57196,0,0,463093,1,15,6,115123,0,3,3,1,7,Medium,3,2
3650,64,85938,0,0,314113,1,13,3,334225,0,4,3,3,10,High,5,3
3651,64,28605,0,0,310130,1,6,9,457311,0,2,2,4,8,Medium,5,1
3652,21,77388,0,1,107017,0,8,8,383578,0,2,2,4,8,Medium,1,2
3653,24,101297,0,4,383324,1,14,1,33957,1,4,3,1,8,Medium,1,3
3654,62,75501,1,3,12585,1,3,2,143968,0,4,1,2,7,Medium,5,2
3655,52,73309,0,4,9122,1,16,10,481490,0,1,4,4,9,Medium,4,2
3656,26,47043,0,2,21838,0,18,9,110634,0,2,4,1,7,Medium,2,1
3657,25,53635,1,3,153373,1,17,10,140360,1,1,4,2,7,Medium,1,2
3658,62,99315,1,4,290251,1,18,3,423960,0,4,4,4,12,High,5,3
3659,34,100691,1,3,193429,1,10,3,26150,1,4,2,1,7,Medium,2,3
3660,34,126514,0,2,224233,0,17,10,355021,0,1,4,3,8,Medium,2,4
3661,50,53132,0,3,369822,2,16,9,115540,1,2,4,1,7,Medium,4,2
3662,49,109387,1,0,191283,1,2,3,110139,0,4,1,1,6,Low,4,3
3663,25,35366,1,1,71025,0,4,10,236961,1,1,1,2,4,Low,1,1
3664,36,113944,0,2,71520,0,11,11,288235,0,1,3,3,7,Medium,3,3
3665,55,92107,2,3,22344,0,7,5,136972,1,3,2,2,7,Medium,4,3
3666,20,82580,0,2,324346,0,17,6,313846,0,3,4,3,10,High,1,2
3667,22,135267,2,0,367230,1,19,3,286869,0,4,4,3,11,High,1,4
3668,30,142362,1,1,282103,1,6,10,33722,0,1,2,1,4,Low,2,4
3669,64,77889,1,2,436967,2,10,8,422294,1,2,2,4,8,Medium,5,2
3670,63,99553,2,0,400085,1,4,2,218119,0,4,1,2,7,Medium,5,3
3671,48,59236,1,0,311408,2,1,6,23059,0,3,1,1,5,Low,4,2
3672,33,24150,0,0,297412,1,7,2,23161,0,4,2,1,7,Medium,2,1
3673,49,131369,0,3,89564,1,16,9,206773,0,2,4,2,8,Medium,4,4
3674,39,39423,0,4,437822,1,17,6,357489,1,3,4,3,10,High,3,1
3675,46,24137,0,2,149622,0,5,9,15687,1,2,1,1,4,Low,4,1
3676,39,49992,1,4,255105,1,10,4,349647,0,3,2,3,8,Medium,3,1
3677,60,130540,0,0,141774,1,7,3,366914,0,4,2,3,9,Medium,5,4
3678,20,114438,0,4,83563,0,13,2,13694,0,4,3,1,8,Medium,1,3
3679,27,135140,0,0,377308,2,7,8,175590,0,2,2,2,6,Low,2,4
3680,59,64921,1,0,459961,1,15,4,132260,0,3,3,2,8,Medium,5,2
3681,38,141225,0,1,234351,1,17,2,366603,0,4,4,3,11,High,3,4
3682,33,99369,0,1,291603,1,3,11,166713,0,1,1,2,4,Low,2,3
3683,29,86917,0,4,323926,2,5,9,457059,0,2,1,4,7,Medium,2,3
3684,19,93690,1,2,486038,1,10,8,176800,0,2,2,2,6,Low,1,3
3685,58,54235,0,4,142104,1,5,5,317231,0,3,1,3,7,Medium,5,2
3686,41,98975,1,2,6825,1,7,8,441767,0,2,2,4,8,Medium,3,3
3687,52,39122,0,4,131187,1,7,5,219986,0,3,2,2,7,Medium,4,1
3688,47,43956,0,3,475306,1,14,7,206764,0,2,3,2,7,Medium,4,1
3689,47,83879,2,3,253870,1,15,5,231941,0,3,3,2,8,Medium,4,2
3690,64,78560,0,2,446317,0,5,5,191505,1,3,1,2,6,Low,5,2
3691,52,141435,0,1,327253,1,5,4,375085,0,3,1,4,8,Medium,4,4
3692,36,102800,0,2,17470,1,4,5,493892,1,3,1,4,8,Medium,3,3
3693,25,130310,0,4,270914,1,9,7,212459,0,2,2,2,6,Low,1,4
3694,43,88685,0,0,163340,2,12,3,61561,0,4,3,1,8,Medium,3,3
3695,57,44660,0,3,398245,1,16,4,272508,1,3,4,3,10,High,5,1
3696,24,148029,0,0,166155,1,8,8,344152,0,2,2,3,7,Medium,1,4
3697,47,126196,0,3,276102,1,9,6,402190,0,3,2,4,9,Medium,4,4
3698,24,106064,1,4,380950,1,12,8,482640,0,2,3,4,9,Medium,1,3
3699,20,134440,1,3,275950,0,7,11,220138,1,1,2,2,5,Low,1,4
3700,18,21168,0,2,299306,1,4,2,29053,0,4,1,1,6,Low,,1
3701,53,65124,0,0,341876,1,3,9,438288,0,2,1,4,7,Medium,4,2
3702,42,55897,0,0,170961,0,1,7,399426,1,2,1,4,7,Medium,3,2
3703,54,35032,0,4,32702,1,7,5,224171,0,3,2,2,7,Medium,4,1
3704,18,72797,0,0,433993,1,9,11,439805,0,1,2,4,7,Medium,,2
3705,32,55294,0,4,451187,1,2,7,212517,1,2,1,2,5,Low,2,2
3706,54,63827,0,1,274883,1,7,2,110128,0,4,2,1,7,Medium,4,2
3707,30,23516,0,2,291743,1,10,11,43966,0,1,2,1,4,Low,2,1
3708,57,39751,0,3,303971,1,2,4,293214,1,3,1,3,7,Medium,5,1
3709,25,50373,2,3,81821,2,13,7,202715,1,2,3,2,7,Medium,1,1
3710,22,142026,0,3,101683,1,3,2,114573,0,4,1,1,6,Low,1,4
3711,26,50270,1,1,493479,1,13,8,239362,0,2,3,2,7,Medium,2,1
3712,18,30386,1,2,73446,1,10,10,237810,0,1,2,2,5,Low,,1
3713,53,121859,0,0,216282,1,12,10,111327,0,1,3,1,5,Low,4,4
3714,52,84817,0,0,351034,0,3,11,409462,0,1,1,4,6,Low,4,2
3715,19,85184,0,2,494428,1,6,5,155271,1,3,2,2,7,Medium,1,2
3716,57,134316,0,2,489866,2,3,5,306973,0,3,1,3,7,Medium,5,4
3717,40,99693,0,3,290183,1,2,8,328269,0,2,1,3,6,Low,3,3
3718,26,57879,1,0,393165,1,14,1,482171,0,4,3,4,11,High,2,2
3719,51,125056,0,2,255527,1,15,6,110111,1,3,3,1,7,Medium,4,4
3720,63,69597,0,0,443145,1,18,2,372421,0,4,4,3,11,High,5,2
3721,31,59132,1,2,364511,1,19,1,5169,0,4,4,1,9,Medium,2,2
3722,21,23626,1,4,48884,0,10,7,361087,1,2,2,3,7,Medium,1,1
3723,47,105936,0,3,161218,1,17,4,359552,0,3,4,3,10,High,4,3
3724,48,122179,1,2,50819,2,17,1,411165,0,4,4,4,12,High,4,4
3725,55,123801,0,1,88162,1,19,10,52313,1,1,4,1,6,Low,4,4
3726,28,101515,0,2,218704,1,4,11,345879,0,1,1,3,5,Low,2,3
3727,52,97065,0,4,429524,1,11,11,65131,0,1,3,1,5,Low,4,3
3728,25,75390,0,1,411270,1,17,6,393339,1,3,4,4,11,High,1,2
3729,20,36645,2,1,84606,0,10,10,216084,0,1,2,2,5,Low,1,1
3730,31,111960,0,2,374933,1,17,6,112127,1,3,4,1,8,Medium,2,3
3731,30,74144,0,4,57018,0,12,3,177836,1,4,3,2,9,Medium,2,2
3732,62,33382,0,1,31250,1,10,6,166971,1,3,2,2,7,Medium,5,1
3733,49,24025,0,3,150485,0,10,10,223007,1,1,2,2,5,Low,4,1
3734,51,63226,0,3,344535,0,6,9,314884,0,2,2,3,7,Medium,4,2
3735,62,99380,0,0,306065,1,17,6,201562,0,3,4,2,9,Medium,5,3
3736,36,142971,1,0,338267,1,19,1,159353,0,4,4,2,10,High,3,4
3737,55,138910,0,4,260311,1,2,10,117339,1,1,1,1,3,Low,4,4
3738,33,89711,0,1,79363,1,4,6,73570,0,3,1,1,5,Low,2,3
3739,19,116055,0,3,161857,1,18,8,411544,0,2,4,4,10,High,1,3
3740,57,146189,0,3,192937,1,4,7,311191,1,2,1,3,6,Low,5,4
3741,34,94710,0,4,102400,1,6,8,124168,0,2,2,1,5,Low,2,3
3742,51,23443,1,1,101847,2,14,11,418012,0,1,3,4,8,Medium,4,1
3743,59,41395,2,4,274005,1,7,8,468740,0,2,2,4,8,Medium,5,1
3744,33,30725,0,2,81340,2,12,9,77666,1,2,3,1,6,Low,2,1
3745,55,53461,0,3,412195,1,2,3,107173,0,4,1,1,6,Low,4,2
3746,19,147000,1,4,202905,1,18,7,322395,1,2,4,3,9,Medium,1,4
3747,19,61115,0,4,118049,1,13,6,267935,1,3,3,3,9,Medium,1,2
3748,43,130084,0,2,5357,1,13,2,279477,0,4,3,3,10,High,3,4
3749,30,116887,0,0,264718,0,5,5,245119,0,3,1,2,6,Low,2,3
3750,64,103732,1,3,381748,2,7,3,172681,1,4,2,2,8,Medium,5,3
3751,48,132145,0,4,314345,1,12,11,458774,1,1,3,4,8,Medium,4,4
3752,51,99790,1,3,190326,2,14,5,336036,0,3,3,3,9,Medium,4,3
3753,56,99557,1,0,349304,1,1,11,176362,0,1,1,2,4,Low,5,3
3754,20,131672,0,4,277940,2,10,9,140997,0,2,2,2,6,Low,1,4
3755,25,91260,1,2,28238,1,9,8,408980,1,2,2,4,8,Medium,1,3
3756,40,48690,1,3,361320,2,10,9,59226,0,2,2,1,5,Low,3,1
3757,31,21407,0,2,449194,0,7,9,82632,0,2,2,1,5,Low,2,1
3758,44,93568,0,0,45883,1,16,11,306612,0,1,4,3,8,Medium,3,3
3759,46,78560,0,0,495609,1,12,8,7094,0,2,3,1,6,Low,4,2
3760,56,67340,0,3,90478,1,12,8,312727,1,2,3,3,8,Medium,5,2
3761,56,37794,0,0,74396,1,19,11,54021,1,1,4,1,6,Low,5,1
3762,18,39881,0,1,246819,0,13,11,207858,0,1,3,2,6,Low,,1
3763,34,106292,0,3,271591,0,18,6,20362,1,3,4,1,8,Medium,2,3
3764,58,125698,1,1,287667,0,3,6,177647,0,3,1,2,6,Low,5,4
3765,47,114952,0,0,462295,1,7,6,444237,1,3,2,4,9,Medium,4,3
3766,30,69703,0,3,200895,1,1,10,485388,0,1,1,4,6,Low,2,2
3767,38,64354,0,1,447505,1,3,6,279329,1,3,1,3,7,Medium,3,2
3768,36,111288,0,0,254494,0,14,11,175843,1,1,3,2,6,Low,3,3
3769,36,98462,0,4,498487,1,4,9,348822,0,2,1,3,6,Low,3,3
3770,42,139020,0,4,140921,1,19,10,386128,0,1,4,4,9,Medium,3,4
3771,39,119301,0,2,160790,1,6,1,171141,0,4,2,2,8,Medium,3,4
3772,48,138764,1,4,372615,1,9,10,310334,0,1,2,3,6,Low,4,4
3773,34,34390,1,1,355006,1,11,6,469021,0,3,3,4,10,High,2,1
3774,40,124403,0,4,471218,1,15,8,145836,0,2,3,2,7,Medium,3,4
3775,49,107475,1,3,328121,2,9,1,245596,0,4,2,2,8,Medium,4,3
3776,27,47307,1,3,355469,1,11,11,163185,0,1,3,2,6,Low,2,1
3777,27,116364,0,3,163207,0,10,11,284032,0,1,2,3,6,Low,2,3
3778,53,114049,2,4,166334,1,2,6,281892,0,3,1,3,7,Medium,4,3
3779,25,138740,1,4,395566,0,14,9,318157,0,2,3,3,8,Medium,1,4
3780,37,139991,0,2,226043,1,4,6,428419,0,3,1,4,8,Medium,3,4
3781,49,44502,0,0,39787,0,2,2,254482,0,4,1,3,8,Medium,4,1
3782,31,115599,0,2,240550,0,5,1,254443,0,4,1,3,8,Medium,2,3
3783,45,42486,0,1,282833,1,14,4,120091,0,3,3,1,7,Medium,3,1
3784,63,131813,1,3,175932,2,15,6,287859,0,3,3,3,9,Medium,5,4
3785,41,58258,0,4,384681,1,19,10,440795,0,1,4,4,9,Medium,3,2
3786,32,77716,1,0,317488,0,6,10,7906,0,1,2,1,4,Low,2,2
3787,39,117228,1,0,335035,1,15,9,98125,0,2,3,1,6,Low,3,3
3788,47,123920,1,4,187730,2,14,5,278952,1,3,3,3,9,Medium,4,4
3789,21,101494,1,2,102464,0,8,7,157184,0,2,2,2,6,Low,1,3
3790,30,120552,0,0,333013,1,12,6,225701,0,3,3,2,8,Medium,2,4
3791,40,102768,0,2,433546,1,4,6,69945,1,3,1,1,5,Low,3,3
3792,25,30748,1,4,85312,0,6,9,72105,1,2,2,1,5,Low,1,1
3793,35,82785,0,2,196136,0,11,5,377356,0,3,3,4,10,High,2,2
3794,29,96050,0,3,32014,2,7,2,463891,1,4,2,4,10,High,2,3
3795,48,42738,1,4,39563,1,4,8,468435,0,2,1,4,7,Medium,4,1
3796,31,94231,1,4,413486,1,15,11,241106,0,1,3,2,6,Low,2,3
3797,51,93606,0,0,429495,1,1,3,293563,1,4,1,3,8,Medium,4,3
3798,35,113301,1,0,365701,1,9,9,393402,1,2,2,4,8,Medium,2,3
3799,51,61662,1,0,401873,1,8,5,16156,0,3,2,1,6,Low,4,2
3800,28,138313,0,3,94422,1,12,1,10062,1,4,3,1,8,Medium,2,4
3801,58,116297,0,3,375063,1,7,4,189889,0,3,2,2,7,Medium,5,3
3802,29,102234,2,1,466989,1,18,9,425961,1,2,4,4,10,High,2,3
3803,32,35123,0,4,499851,1,1,1,39940,0,4,1,1,6,Low,2,1
3804,48,120680,0,0,399243,0,9,8,27463,1,2,2,1,5,Low,4,4
3805,46,45616,0,4,150271,1,7,8,303332,0,2,2,3,7,Medium,4,1
3806,43,122682,1,2,121854,1,14,9,76813,0,2,3,1,6,Low,3,4
3807,35,31182,0,3,443170,1,1,9,491371,0,2,1,4,7,Medium,2,1
3808,49,110369,0,1,251229,1,13,6,39017,0,3,3,1,7,Medium,4,3
3809,39,118878,0,2,84317,2,15,5,256824,0,3,3,3,9,Medium,3,4
3810,55,82013,2,4,282264,1,5,7,381519,0,2,1,4,7,Medium,4,2
3811,34,51331,0,3,192884,0,5,9,166316,0,2,1,2,5,Low,2,1
3812,40,66098,0,0,94825,1,14,5,269841,1,3,3,3,9,Medium,3,2
3813,41,46128,2,2,273127,0,14,3,237129,0,4,3,2,9,Medium,3,1
3814,25,51556,0,3,264571,1,14,9,413119,0,2,3,4,9,Medium,1,1
3815,58,147398,2,4,333773,1,5,10,115930,1,1,1,1,3,Low,5,4
3816,23,107505,2,4,75325,0,11,1,59086,0,4,3,1,8,Medium,1,3
3817,22,41876,1,2,138984,1,19,1,93385,0,4,4,1,9,Medium,1,1
3818,61,28949,0,2,315023,0,5,10,41652,0,1,1,1,3,Low,5,1
3819,46,71962,1,2,157945,1,4,11,143326,1,1,1,2,4,Low,4,2
3820,45,110054,1,1,19332,0,15,4,496614,1,3,3,4,10,High,3,3
3821,28,143984,2,0,152636,2,7,2,205899,1,4,2,2,8,Medium,2,4
3822,18,91206,0,3,82795,2,5,7,66631,0,2,1,1,4,Low,,3
3823,60,44099,1,4,112716,1,15,2,347671,0,4,3,3,10,High,5,1
3824,36,124871,0,4,418742,1,14,7,443793,0,2,3,4,9,Medium,3,4
3825,26,32716,0,0,201553,2,3,8,214648,0,2,1,2,5,Low,2,1
3826,44,72611,0,2,450991,0,5,11,109084,1,1,1,1,3,Low,3,2
3827,51,58885,1,2,353793,1,12,8,124771,1,2,3,1,6,Low,4,2
3828,61,73144,0,4,414222,1,14,3,380789,0,4,3,4,11,High,5,2
3829,21,85220,0,0,26643,1,5,9,64019,0,2,1,1,4,Low,1,2
3830,53,27837,2,4,488165,2,4,10,471956,0,1,1,4,6,Low,4,1
3831,35,69355,0,2,68128,1,16,10,498821,0,1,4,4,9,Medium,2,2
3832,32,67299,1,3,47523,1,7,10,156539,0,1,2,2,5,Low,2,2
3833,30,39159,0,2,493874,1,3,6,387951,1,3,1,4,8,Medium,2,1
3834,36,145212,0,3,337364,2,4,4,371672,1,3,1,3,7,Medium,3,4
3835,23,136680,1,1,471606,0,6,8,332377,1,2,2,3,7,Medium,1,4
3836,29,136931,2,0,57784,1,3,4,5372,0,3,1,1,5,Low,2,4
3837,54,126802,0,1,355037,1,1,4,238865,0,3,1,2,6,Low,4,4
3838,34,136375,1,2,326845,2,3,11,215809,0,1,1,2,4,Low,2,4
3839,40,122413,0,0,416162,0,8,8,207459,0,2,2,2,6,Low,3,4
3840,43,71012,0,2,149199,1,16,4,76564,0,3,4,1,8,Medium,3,2
3841,46,79305,0,0,383245,0,7,1,128297,0,4,2,2,8,Medium,4,2
3842,50,107096,0,0,114002,1,18,6,133058,1,3,4,2,9,Medium,4,3
3843,44,37106,0,2,165476,0,9,8,68615,0,2,2,1,5,Low,3,1
3844,42,78123,0,2,224496,1,3,3,251576,0,4,1,2,7,Medium,3,2
3845,27,131825,0,0,22401,1,18,2,296589,0,4,4,3,11,High,2,4
3846,64,28720,0,0,413644,0,16,6,195219,0,3,4,2,9,Medium,5,1
3847,40,57661,0,2,369102,1,1,1,352676,0,4,1,3,8,Medium,3,2
3848,38,135031,0,2,249373,1,16,11,491732,1,1,4,4,9,Medium,3,4
3849,38,113898,2,4,257602,1,12,5,376579,1,3,3,4,10,High,3,3
3850,60,113794,1,4,117046,1,6,6,461985,1,3,2,4,9,Medium,5,3
3851,30,107318,0,4,331516,0,9,8,422347,0,2,2,4,8,Medium,2,3
3852,54,126704,2,1,279115,1,13,7,420950,1,2,3,4,9,Medium,4,4
3853,50,41120,1,0,355162,1,12,6,170172,0,3,3,2,8,Medium,4,1
3854,41,39790,0,3,259572,1,13,2,412954,0,4,3,4,11,High,3,1
3855,61,78655,0,1,391912,1,18,8,81974,1,2,4,1,7,Medium,5,2
3856,28,79643,1,0,483720,1,19,8,126049,1,2,4,1,7,Medium,2,2
3857,34,113448,0,3,21565,0,19,11,184871,0,1,4,2,7,Medium,2,3
3858,21,67374,1,4,11829,1,19,5,445645,0,3,4,4,11,High,1,2
3859,64,62907,1,3,261680,0,6,3,398971,0,4,2,4,10,High,5,2
3860,42,70071,1,2,81023,1,16,11,67716,0,1,4,1,6,Low,3,2
3861,47,140507,2,2,433651,1,7,8,336205,0,2,2,3,7,Medium,4,4
3862,26,54812,0,0,496377,1,7,5,34884,0,3,2,1,6,Low,2,2
3863,38,69570,0,1,86823,1,19,3,6796,1,4,4,1,9,Medium,3,2
3864,37,70901,1,4,43941,0,16,9,411970,0,2,4,4,10,High,3,2
3865,36,80186,0,0,256181,1,17,9,148233,1,2,4,2,8,Medium,3,2
3866,36,142066,1,4,178531,1,19,7,384891,1,2,4,4,10,High,3,4
3867,29,148364,2,2,446192,2,16,8,72713,0,2,4,1,7,Medium,2,4
3868,54,70251,1,1,378683,1,16,5,360812,1,3,4,3,10,High,4,2
3869,59,85171,0,1,477415,1,19,5,334730,0,3,4,3,10,High,5,2
3870,34,56160,0,2,14176,2,15,5,449357,0,3,3,4,10,High,2,2
3871,54,39156,0,3,262505,1,3,2,389350,0,4,1,4,9,Medium,4,1
3872,56,96208,0,1,318660,0,15,3,357810,1,4,3,3,10,High,5,3
3873,45,99980,1,3,151144,1,16,8,118796,1,2,4,1,7,Medium,3,3
3874,58,92320,1,4,469268,1,5,6,43577,0,3,1,1,5,Low,5,3
3875,52,37929,1,1,364512,1,19,9,59765,0,2,4,1,7,Medium,4,1
3876,64,86606,0,2,417905,1,10,7,29841,1,2,2,1,5,Low,5,3
3877,35,108442,0,3,154671,1,13,6,30498,0,3,3,1,7,Medium,2,3
3878,31,120154,1,4,130670,1,15,11,113567,1,1,3,1,5,Low,2,4
3879,52,82559,0,4,87045,0,12,4,226717,0,3,3,2,8,Medium,4,2
3880,61,74205,0,1,171460,0,17,7,240352,0,2,4,2,8,Medium,5,2
3881,58,130694,1,1,386047,1,15,4,117642,0,3,3,1,7,Medium,5,4
3882,24,88475,1,0,55603,1,4,7,213783,0,2,1,2,5,Low,1,3
3883,58,84341,0,0,341880,1,15,5,72229,1,3,3,1,7,Medium,5,2
3884,30,115377,1,1,292933,0,17,2,394999,1,4,4,4,12,High,2,3
3885,35,62863,0,0,213504,1,11,7,68914,1,2,3,1,6,Low,2,2
3886,54,101837,2,2,485683,1,15,8,187275,1,2,3,2,7,Medium,4,3
3887,30,85439,0,2,355767,1,7,10,229874,0,1,2,2,5,Low,2,3
3888,53,27194,0,0,487505,2,13,11,378543,0,1,3,4,8,Medium,4,1
3889,48,91387,1,1,319426,1,13,2,491159,1,4,3,4,11,High,4,3
3890,19,141361,0,2,300608,1,2,6,281982,0,3,1,3,7,Medium,1,4
3891,33,101914,1,4,203878,1,10,4,459887,0,3,2,4,9,Medium,2,3
3892,26,86214,1,1,489843,0,18,5,106224,0,3,4,1,8,Medium,2,3
3893,26,116176,1,3,309138,0,5,1,91765,0,4,1,1,6,Low,2,3
3894,55,119292,2,3,217668,0,19,6,74703,1,3,4,1,8,Medium,4,4
3895,28,49777,0,1,244103,0,2,11,158687,0,1,1,2,4,Low,2,1
3896,39,145355,1,0,374453,1,4,8,451991,0,2,1,4,7,Medium,3,4
3897,50,46183,0,2,128189,1,16,2,308989,0,4,4,3,11,High,4,1
3898,53,47445,0,2,96123,0,16,1,494921,0,4,4,4,12,High,4,1
3899,62,87038,1,1,249460,1,17,9,43907,0,2,4,1,7,Medium,5,3
3900,40,136477,0,4,493481,1,15,2,429374,1,4,3,4,11,High,3,4
3901,62,107201,0,0,292738,0,13,8,201115,0,2,3,2,7,Medium,5,3
3902,62,36198,0,4,188635,0,1,5,497978,1,3,1,4,8,Medium,5,1
3903,51,41411,1,1,385550,2,5,2,483931,0,4,1,4,9,Medium,4,1
3904,26,70577,2,1,216424,2,1,5,475099,1,3,1,4,8,Medium,2,2
3905,41,35867,0,4,110021,1,12,9,499930,0,2,3,4,9,Medium,3,1
3906,25,82501,0,3,222912,2,15,6,189248,1,3,3,2,8,Medium,1,2
3907,24,34266,1,1,295530,1,4,3,322565,0,4,1,3,8,Medium,1,1
3908,53,59422,0,0,252804,0,19,8,38330,0,2,4,1,7,Medium,4,2
3909,35,55208,0,4,71652,1,16,1,184217,0,4,4,2,10,High,2,2
3910,20,128538,0,3,361979,1,18,9,60244,1,2,4,1,7,Medium,1,4
3911,45,141544,0,4,365267,2,17,9,208600,0,2,4,2,8,Medium,3,4
3912,23,51213,0,3,284684,1,11,4,213826,0,3,3,2,8,Medium,1,1
3913,61,27367,1,3,380627,1,13,8,388840,0,2,3,4,9,Medium,5,1
3914,61,144158,0,0,300900,1,9,11,45564,1,1,2,1,4,Low,5,4
3915,38,99026,2,1,441642,1,17,11,231939,0,1,4,2,7,Medium,3,3
3916,45,55362,1,3,141659,1,17,3,108963,0,4,4,1,9,Medium,3,2
3917,57,139377,1,1,481964,1,5,6,486220,1,3,1,4,8,Medium,5,4
3918,18,71588,0,0,217411,1,8,10,220963,0,1,2,2,5,Low,,2
3919,53,58285,0,1,94792,1,3,10,185568,0,1,1,2,4,Low,4,2
3920,38,146683,0,2,316183,0,6,8,126299,1,2,2,1,5,Low,3,4
3921,60,145085,2,3,408485,1,3,11,125972,0,1,1,1,3,Low,5,4
3922,52,94755,0,0,11088,1,8,9,67469,0,2,2,1,5,Low,4,3
3923,30,91846,0,4,367793,2,12,8,269860,0,2,3,3,8,Medium,2,3
3924,27,56307,0,0,47044,1,4,9,168433,0,2,1,2,5,Low,2,2
3925,61,115167,0,3,425297,1,2,4,32254,0,3,1,1,5,Low,5,3
3926,64,100280,0,0,197460,0,10,10,309776,0,1,2,3,6,Low,5,3
3927,27,39867,0,4,146615,0,15,1,108964,1,4,3,1,8,Medium,2,1
3928,63,76523,0,2,8005,0,13,7,461357,0,2,3,4,9,Medium,5,2
3929,30,104161,0,3,304347,2,15,11,114623,1,1,3,1,5,Low,2,3
3930,54,26378,0,3,283364,1,19,10,288421,1,1,4,3,8,Medium,4,1
3931,55,104685,1,0,113991,2,18,4,393977,0,3,4,4,11,High,4,3
3932,41,127669,0,1,37696,2,13,1,22503,1,4,3,1,8,Medium,3,4
3933,19,96958,0,1,215755,0,1,3,473856,0,4,1,4,9,Medium,1,3
3934,39,47926,0,4,51381,1,16,7,105566,0,2,4,1,7,Medium,3,1
3935,34,123215,0,2,446200,0,8,11,251502,0,1,2,2,5,Low,2,4
3936,53,118707,2,2,241004,1,6,3,354065,1,4,2,3,9,Medium,4,4
3937,31,33180,0,0,136148,0,3,1,168307,0,4,1,2,7,Medium,2,1
3938,27,112837,1,0,371200,1,16,7,343324,0,2,4,3,9,Medium,2,3
3939,52,138070,1,1,155018,0,2,8,157759,0,2,1,2,5,Low,4,4
3940,42,56931,1,2,481708,1,2,5,184481,0,3,1,2,6,Low,3,2
3941,20,44014,0,2,290615,1,15,6,114264,0,3,3,1,7,Medium,1,1
3942,64,134775,0,2,380442,0,10,3,438314,0,4,2,4,10,High,5,4
3943,55,116472,1,4,459747,1,1,5,431766,0,3,1,4,8,Medium,4,3
3944,34,99872,0,4,436954,1,15,3,300008,0,4,3,3,10,High,2,3
3945,29,78502,1,0,176792,1,1,2,144850,0,4,1,2,7,Medium,2,2
3946,41,107736,1,1,361817,0,16,7,165855,0,2,4,2,8,Medium,3,3
3947,46,25470,1,3,291584,1,18,10,454029,1,1,4,4,9,Medium,4,1
3948,60,116395,0,1,279006,1,5,11,364067,0,1,1,3,5,Low,5,3
3949,42,34953,1,4,106415,1,5,7,214982,0,2,1,2,5,Low,3,1
3950,53,124580,1,4,73273,0,10,8,50596,1,2,2,1,5,Low,4,4
3951,43,58507,1,0,374992,1,12,1,419511,0,4,3,4,11,High,3,2
3952,55,138961,0,3,26788,1,10,2,416838,0,4,2,4,10,High,4,4
3953,18,112969,0,2,161594,1,2,2,447297,0,4,1,4,9,Medium,,3
3954,37,111493,0,3,75185,1,1,3,423708,0,4,1,4,9,Medium,3,3
3955,45,26523,0,3,205476,2,16,7,134739,0,2,4,2,8,Medium,3,1
3956,33,106923,0,3,188361,0,18,7,24733,0,2,4,1,7,Medium,2,3
3957,64,77190,2,0,397827,1,7,7,114082,0,2,2,1,5,Low,5,2
3958,34,67761,0,4,143896,1,4,1,17372,0,4,1,1,6,Low,2,2
3959,57,51169,1,2,387968,1,10,2,116950,0,4,2,1,7,Medium,5,1
3960,45,65641,0,3,12799,0,10,8,302400,0,2,2,3,7,Medium,3,2
3961,29,42990,0,2,265204,1,11,9,189017,0,2,3,2,7,Medium,2,1
3962,44,49661,0,3,90406,0,3,10,78353,0,1,1,1,3,Low,3,1
